Node_ID,Node_Type,Link_Type,E_Consumed_J,E_Harvested_J,Net_Energy_J,Life_Days,Can_Listen_AP,AP_Can_Listen
638,PV,RF,3.09402278260947,48.07347577795736,44.97945299534789,inf,True,True
639,PV,RF,3.09202700828051,47.15048626368503,44.05845925540452,inf,True,True
640,PV,RF,3.090102819499093,46.269957216783084,43.17985439728399,inf,True,True
641,PV,RF,3.088251858546953,45.4315200454834,42.34326818693645,inf,True,True
642,PV,RF,3.0864753280147,44.63464019581615,41.54816486780145,inf,True,True
643,PV,RF,3.0847743300671997,43.878777244461375,40.79400291439418,inf,True,True
644,PV,RF,3.083149158037978,43.16307642825449,40.079927270216515,inf,True,True
645,PV,RF,3.081599476985062,42.48646204435255,39.40486256736749,inf,True,True
646,PV,RF,3.0801248329705633,41.84786650675114,38.76774167378058,inf,True,True
647,PV,RF,3.078723967079582,41.24593607331259,38.16721210623301,inf,True,True
648,PV,RF,3.0773946790565962,40.6789826702367,37.601587991180104,inf,True,True
649,PV,RF,3.0761343730504764,40.14522397629378,37.0690896032433,inf,True,True
650,PV,RF,3.074939455683376,39.6425311404945,36.56759168481112,inf,True,True
651,PV,RF,3.0738048513988456,39.16823412102305,36.0944292696242,inf,True,True
652,PV,RF,3.072724426480791,38.719308826995686,35.6465844005149,inf,True,True
653,PV,RF,3.0716905197552027,38.29218808726099,35.22049756750579,inf,True,True
654,PV,RF,3.07069322474474,37.88247628435627,34.811783059611535,inf,True,True
655,PV,RF,3.0697209991234,37.48521354815966,34.415492549036266,inf,True,True
656,PV,RF,3.0687618498112044,37.09536544381622,34.02660359400502,inf,True,True
657,PV,RF,3.0678071348272793,36.709354777943744,33.64154764311647,inf,True,True
658,PV,RF,3.066861461332395,36.32899358886117,33.26213212752877,inf,True,True
659,PV,RF,3.0658830123455223,35.93753027066693,32.87164725832141,inf,True,True
660,PV,RF,3.0807034713138366,42.097837447275325,39.017133975961485,inf,True,True
661,PV,RF,3.093340872284804,47.75699420516795,44.66365333288314,inf,True,True
662,PV,RF,3.1045400683396527,53.10478700148392,50.00024693314427,inf,True,True
663,PV,RF,3.114242805641398,58.00620610433965,54.89196329869825,inf,True,True
664,PV,RF,3.122520558186432,62.39584716375248,59.27332660556605,inf,True,True
665,PV,RF,3.129472369381091,66.23796631802382,63.10849394864273,inf,True,True
666,PV,RF,3.135203649619573,69.51718923852272,66.38198558890315,inf,True,True
667,PV,RF,3.1398219435409556,72.23585763691102,69.09603569337007,inf,True,True
668,PV,RF,3.143433825734664,74.4110162383111,71.26758241257644,inf,True,True
669,PV,RF,3.1461416921894605,76.07064764547133,72.92450595328187,inf,True,True
670,PV,RF,3.148043281944624,77.2512044612581,74.10316117931347,inf,True,True
671,PV,RF,3.1492311494779583,77.99506779845689,74.84583664897893,inf,True,True
672,PV,RF,3.1497905549866054,78.3470978957354,75.1973073407488,inf,True,True
673,PV,RF,3.149799779716102,78.35291222850766,75.20311244879156,inf,True,True
674,PV,RF,3.1493312669449387,78.05798984529554,74.9086585783506,inf,True,True
675,PV,RF,3.148450241749671,77.50549214532819,74.35704190357852,inf,True,True
676,PV,RF,3.147215083269484,76.73549316554107,73.58827808227159,inf,True,True
677,PV,RF,3.1456792014566712,75.78541311172195,72.63973391026528,inf,True,True
678,PV,RF,3.1438901787383555,74.68896044264545,71.54507026390709,inf,True,True
679,PV,RF,3.1418897744616436,73.47581578260788,70.33392600814624,inf,True,True
680,PV,RF,3.139715876272877,72.17263740343834,69.03292152716547,inf,True,True
681,PV,RF,3.137402208088038,70.80278464968768,67.66538244159965,inf,True,True
682,PV,RF,3.1349778514198023,69.38603415220359,66.25105630078379,inf,True,True
683,PV,RF,3.132468895587558,67.93960464991795,64.80713575433039,inf,True,True
684,PV,RF,3.129898776691601,66.47841027557313,63.34851149888152,inf,True,True
685,PV,RF,3.1272873762409312,65.0146381148682,61.887350738627276,inf,True,True
686,PV,RF,3.124652193313799,63.558526799979326,60.433874606665526,inf,True,True
687,PV,RF,3.122009263440207,62.118964109487806,58.9969548460476,inf,True,True
688,PV,RF,3.119372006307863,60.7029440019131,57.58357199560524,inf,True,True
689,PV,RF,3.11675186910583,59.31602315594164,56.19927128683581,inf,True,True
690,PV,RF,3.114159644356925,57.963096577627766,54.84893693327084,inf,True,True
691,PV,RF,3.1116043112610745,56.647848112298746,53.53624380103767,inf,True,True
692,PV,RF,3.109093166530926,55.37289881741211,52.26380565088118,inf,True,True
693,PV,RF,3.1066332866280186,54.14060765526522,51.0339743686372,inf,True,True
694,PV,RF,3.104230625688418,52.952649192744026,49.84841856705561,inf,True,True
695,PV,RF,3.101889678121692,51.80989805873593,48.70800838061424,inf,True,True
696,PV,RF,3.0996148387744076,50.7131348272547,47.61351998848029,inf,True,True
697,PV,RF,3.097409964497832,49.66284868090246,46.56543871640462,inf,True,True
698,PV,RF,3.0952776330722176,48.65891228719995,45.56363465412774,inf,True,True
699,PV,RF,3.093220222576578,47.7011204286185,44.607900206041926,inf,True,True
700,PV,RF,3.0912400260403787,46.78925023421485,43.698010208174466,inf,True,True
701,PV,RF,3.089338206035028,45.922591606469844,42.83325340043481,inf,True,True
702,PV,RF,3.0875154952483586,45.10028907519946,42.0127735799511,inf,True,True
703,PV,RF,3.08577281518433,44.32162567989431,41.23585286470998,inf,True,True
704,PV,RF,3.084110072042315,43.58548736921072,40.5013772971684,inf,True,True
705,PV,RF,3.0825264389831584,42.89050488173381,39.80797844275065,inf,True,True
706,PV,RF,3.081021309545455,42.23547737419227,39.154456064646816,inf,True,True
707,PV,RF,3.0795931165543617,41.61885685581568,38.539263739261315,inf,True,True
708,PV,RF,3.078239178683943,41.0386946009337,37.96045542224976,inf,True,True
709,PV,RF,3.0769567444650052,40.49309545893416,37.41613871446915,inf,True,True
710,PV,RF,3.0757420112659544,39.97979917081639,36.90405715955044,inf,True,True
711,PV,RF,3.0745895154436003,39.4959328202476,36.421343304804005,inf,True,True
712,PV,RF,3.073493018326241,39.03839280299683,35.96489978467059,inf,True,True
713,PV,RF,3.07244488143193,38.60358664297456,35.531141761542635,inf,True,True
714,PV,RF,3.0714351313339696,38.187055373429715,35.115620242095744,inf,True,True
715,PV,RF,3.070452531434139,37.78392883222982,34.713476300795676,inf,True,True
716,PV,RF,3.0694865212119113,37.389719853508105,34.32023333229619,inf,True,True
717,PV,RF,3.068535357232118,37.003606487475466,33.93507113024335,inf,True,True
718,PV,RF,3.0676512120256354,36.646504352617605,33.57885314059197,inf,True,True
719,PV,RF,3.0671473774272338,36.443783641264744,33.37663626383751,inf,True,True
720,PV,RF,3.085229779175582,44.08048160247444,40.99525182329886,inf,True,True
721,PV,RF,3.098462238859983,50.162541421766015,47.064079182906035,inf,True,True
722,PV,RF,3.1103213485051624,55.99430882213818,52.88398747363302,inf,True,True
723,PV,RF,3.1205251295828833,61.31959718133479,58.19907205175191,inf,True,True
724,PV,RF,3.1291429631291154,66.05260308576482,62.9234601226357,inf,True,True
725,PV,RF,3.1362957081946528,70.15381819415886,67.01752248596421,inf,True,True
726,PV,RF,3.142111395709791,73.60955474974439,70.4674433540346,inf,True,True
727,PV,RF,3.1467190681779478,76.42777160587045,73.2810525376925,inf,True,True
728,PV,RF,3.1502446559219566,78.63367502191687,75.48343036599492,inf,True,True
729,PV,RF,3.152806764167643,80.26438329531557,77.11157653114793,inf,True,True
730,PV,RF,3.154516807284325,81.36596990181376,78.21145309452943,inf,True,True
731,PV,RF,3.1554798049066166,81.99102890625107,78.83554910134445,inf,True,True
732,PV,RF,3.155790743278876,82.19358167393,79.03779093065113,inf,True,True
733,PV,RF,3.155535075572069,82.027007444483,78.87147236891093,inf,True,True
734,PV,RF,3.1547927762567216,81.5447462903742,78.38995351411748,inf,True,True
735,PV,RF,3.1536343591569307,80.79617887930183,77.64254452014491,inf,True,True
736,PV,RF,3.152121372661362,79.82584199867856,76.6737206260172,inf,True,True
737,PV,RF,3.150311547441242,78.67595121561345,75.5256396681722,inf,True,True
738,PV,RF,3.1482550844217063,77.38347628104623,74.23522119662452,inf,True,True
739,PV,RF,3.1459949661457056,75.98007668313049,72.83408171698478,inf,True,True
740,PV,RF,3.1435710778456674,74.49453616420442,71.35096508635876,inf,True,True
741,PV,RF,3.141018401211629,72.95157077709658,69.81055237588495,inf,True,True
742,PV,RF,3.1383662703832442,71.37144940116879,68.23308313078554,inf,True,True
743,PV,RF,3.135641232461192,69.77182401757783,66.63618278511663,inf,True,True
744,PV,RF,3.1328673486631047,68.16798647571385,65.03511912705073,inf,True,True
745,PV,RF,3.130064296354198,66.57189524481043,63.441830948456236,inf,True,True
746,PV,RF,3.1272490045943337,64.9932848291359,61.86603582454157,inf,True,True
747,PV,RF,3.124437939500963,63.44105375560178,60.316615816100814,inf,True,True
748,PV,RF,3.121644143351786,61.92170959141611,58.80006544806432,inf,True,True
749,PV,RF,3.118877810171165,60.439841816541815,57.32096400637065,inf,True,True
750,PV,RF,3.1161502023453025,59.000310342122006,55.884160139776704,inf,True,True
751,PV,RF,3.113469814812408,57.60624548062769,54.49277566581529,inf,True,True
752,PV,RF,3.1108425508844215,56.25926292071451,53.14842036983009,inf,True,True
753,PV,RF,3.1082757886392507,54.96161432228999,51.85333853365074,inf,True,True
754,PV,RF,3.105775011174502,53.714480023098105,50.608705011923604,inf,True,True
755,PV,RF,3.1033435962829183,52.51794291835919,49.41459932207627,inf,True,True
756,PV,RF,3.1009858270367032,51.37251711238567,48.27153128534897,inf,True,True
757,PV,RF,3.098705283526753,50.27835895063008,47.179653667103324,inf,True,True
758,PV,RF,3.09650372157294,49.234765493005135,46.1382617714322,inf,True,True
759,PV,RF,3.094383037087764,48.241143639831925,45.14676060274416,inf,True,True
760,PV,RF,3.092345493929421,47.29711192193903,44.204766428009606,inf,True,True
761,PV,RF,3.0903916859804346,46.40156330957973,43.31117162359929,inf,True,True
762,PV,RF,3.0885215249508313,45.55315124187584,42.464629716925,inf,True,True
763,PV,RF,3.0867361772157262,44.7511681364945,41.66443195927877,inf,True,True
764,PV,RF,3.085035173971987,43.99423616437058,40.90920099039859,inf,True,True
765,PV,RF,3.0834165779263465,43.28041172097198,40.19699514304564,inf,True,True
766,PV,RF,3.081880270390905,42.60863963343855,39.526759363047645,inf,True,True
767,PV,RF,3.080424370130177,41.977168149050925,38.89674377892075,inf,True,True
768,PV,RF,3.079045159527107,41.3835431473661,38.30449798783899,inf,True,True
769,PV,RF,3.077740275674818,40.82598877675226,37.74824850107744,inf,True,True
770,PV,RF,3.0765057314394344,40.30211948609841,37.22561375465898,inf,True,True
771,PV,RF,3.0753353582809444,39.80872185491183,36.733386496630885,inf,True,True
772,PV,RF,3.074223058437394,39.3427149563113,36.2684918978739,inf,True,True
773,PV,RF,3.0731613370179,38.90052958043987,35.82736824342197,inf,True,True
774,PV,RF,3.0721399787909753,38.47756883810502,35.40542885931404,inf,True,True
775,PV,RF,3.071147968099805,38.06901776989116,34.99786980179135,inf,True,True
776,PV,RF,3.0701765445180302,37.671090995605056,34.60091445108703,inf,True,True
777,PV,RF,3.0692324596823495,37.286389167857386,34.21715670817504,inf,True,True
778,PV,RF,3.068430504690722,36.96116623455284,33.89273572986212,inf,True,True
779,PV,RF,3.0685880229997475,37.02493278339547,33.95634476039572,inf,True,True
780,PV,RF,3.0891527743885874,45.838565312137845,42.74941253774926,inf,True,True
781,PV,RF,3.1038337377361938,52.7578896477119,49.6540559099757,inf,True,True
782,PV,RF,3.1164742825044955,59.17023731457417,56.053763032069675,inf,True,True
783,PV,RF,3.127197379629006,64.96456330880072,61.83736592917172,inf,True,True
784,PV,RF,3.136148008829539,70.06749098250233,66.9313429736728,inf,True,True
785,PV,RF,3.143482428004538,74.44058414137793,71.2971017133734,inf,True,True
786,PV,RF,3.149357437969753,78.07444369887978,74.92508626091002,inf,True,True
787,PV,RF,3.153926351501644,80.98440161422441,77.83047526272277,inf,True,True
788,PV,RF,3.1573357078903683,83.20533056464603,80.04799485675566,inf,True,True
789,PV,RF,3.1597223911679357,84.78589736722218,81.62617497605424,inf,True,True
790,PV,RF,3.1612132084162896,85.78417626415167,82.62296305573538,inf,True,True
791,PV,RF,3.161924686031181,86.2636100171595,83.10168533112831,inf,True,True
792,PV,RF,3.161961994541486,86.28880466351565,83.12684266897416,inf,True,True
793,PV,RF,3.1614197294110866,85.92314021151702,82.76172048210594,inf,True,True
794,PV,RF,3.1603832298845886,85.22735596940078,82.06697273951619,inf,True,True
795,PV,RF,3.1589282039549094,84.25756021724585,81.09863201329094,inf,True,True
796,PV,RF,3.157121512922749,83.06452978222114,79.9074082692984,inf,True,True
797,PV,RF,3.155022939525571,81.69406304531442,78.53904010578886,inf,True,True
798,PV,RF,3.152685075567531,80.18639810227198,77.03371302670445,inf,True,True
799,PV,RF,3.1501536682135973,78.57619527630457,75.42604160809098,inf,True,True
800,PV,RF,3.1474693364801105,76.89355995395698,73.74609061747687,inf,True,True
801,PV,RF,3.1446677153174654,75.16415267486342,72.01948495954595,inf,True,True
802,PV,RF,3.141779327157143,73.40922694437194,70.2674476172148,inf,True,True
803,PV,RF,3.1388310134673025,71.646667679422,68.5078366659547,inf,True,True
804,PV,RF,3.1358463982586358,69.89142386521766,66.75557746695902,inf,True,True
805,PV,RF,3.1328453933552707,68.15538932357424,65.02254393021897,inf,True,True
806,PV,RF,3.129845229019992,66.44818484145044,63.31833961243045,inf,True,True
807,PV,RF,3.1268612302427714,64.77774446647922,61.650883236236446,inf,True,True
808,PV,RF,3.12390612099657,63.150054677754376,60.0261485567578,inf,True,True
809,PV,RF,3.120990610783644,61.56961644531087,58.44862583452723,inf,True,True
810,PV,RF,3.118124393406545,60.040088182465794,56.92196378905925,inf,True,True
811,PV,RF,3.1153154378083663,58.56398256793913,55.44866713013076,inf,True,True
812,PV,RF,3.1125701396629193,57.142834367504975,54.03026422784205,inf,True,True
813,PV,RF,3.1098944009792056,55.77782380074182,52.66792939976261,inf,True,True
814,PV,RF,3.1072930845599913,54.46953523948419,51.362242154924196,inf,True,True
815,PV,RF,3.1047697765037485,53.21788737964175,50.113117603138,inf,True,True
816,PV,RF,3.1023277966731113,52.02267449789726,48.920346701224155,inf,True,True
817,PV,RF,3.099969947021716,50.883458697019144,47.78348874999743,inf,True,True
818,PV,RF,3.0976979591734093,49.79932717766351,46.7016292184901,inf,True,True
819,PV,RF,3.0955133111316435,48.7693074114388,45.67379410030716,inf,True,True
820,PV,RF,3.093417325132104,47.79241889661009,44.699001571477986,inf,True,True
821,PV,RF,3.0914103999491345,46.867324323107226,43.77591392315809,inf,True,True
822,PV,RF,3.0894925492085363,45.99259465405508,42.903102104846546,inf,True,True
823,PV,RF,3.087663820659156,45.1669029218914,42.07923910123225,inf,True,True
824,PV,RF,3.085923433632912,44.38863579415634,41.30271236052343,inf,True,True
825,PV,RF,3.084269991243021,43.65600019205177,40.57173020080875,inf,True,True
826,PV,RF,3.082702119472107,42.96730925006217,39.88460713059006,inf,True,True
827,PV,RF,3.081217636522379,42.32061544182302,39.23939780530064,inf,True,True
828,PV,RF,3.0798134149097542,41.71365890938056,38.633845494470805,inf,True,True
829,PV,RF,3.078486088034164,41.144177280776915,38.065691192742754,inf,True,True
830,PV,RF,3.077231357846946,40.609606991822545,37.5323756339756,inf,True,True
831,PV,RF,3.0760434951632165,40.10687721099737,37.03083371583415,inf,True,True
832,PV,RF,3.074915947313133,39.632674153016595,36.557758205703465,inf,True,True
833,PV,RF,3.073840877783137,39.18324907078481,36.10940819300168,inf,True,True
834,PV,RF,3.0728084404180778,38.754122333786384,35.681313893368305,inf,True,True
835,PV,RF,3.0718076162451213,38.340440975373475,35.26863335912835,inf,True,True
836,PV,RF,3.0708277427386275,37.93760886521039,34.866781122471764,inf,True,True
837,PV,RF,3.069863901583156,37.543472433892234,34.47360853230908,inf,True,True
838,PV,RF,3.0689387474793426,37.16711148188697,34.098172734407626,inf,True,True
839,PV,RF,3.0681311704061893,36.84014182705919,33.772010656653,inf,True,True
840,PV,RF,3.0939774994724463,48.05242334105864,44.9584458415862,inf,True,True
841,PV,RF,3.109633281582706,55.64566794696908,52.53603466538637,inf,True,True
842,PV,RF,3.1230099653300885,62.66159889557738,59.538588930247286,inf,True,True
843,PV,RF,3.1342410509055667,68.95919402184667,65.8249529709411,inf,True,True
844,PV,RF,3.1435063512839556,74.45514115504761,71.31163480376365,inf,True,True
845,PV,RF,3.150996997960244,79.11008136416473,75.95908436620448,inf,True,True
846,PV,RF,3.156901078486144,82.91980653907694,79.7629054605908,inf,True,True
847,PV,RF,3.161399118691084,85.90926426466086,82.74786514596978,inf,True,True
848,PV,RF,3.1646607482381204,88.12570740159416,84.96104665335604,inf,True,True
849,PV,RF,3.1668419428079084,89.63138868627289,86.46454674346498,inf,True,True
850,PV,RF,3.168085142163513,90.49812826793045,87.33004312576693,inf,True,True
851,PV,RF,3.1685195969713993,90.80250370178277,87.63398410481138,inf,True,True
852,PV,RF,3.1682605962423174,90.62095730476601,87.45269670852369,inf,True,True
853,PV,RF,3.167410748684841,90.0271747305641,86.85976398187925,inf,True,True
854,PV,RF,3.1660618237665665,89.09068622234646,85.9246243985799,inf,True,True
855,PV,RF,3.1642945240544185,87.87475902146404,84.71046449740963,inf,True,True
856,PV,RF,3.1621795370398584,86.43581990144901,83.27364036440915,inf,True,True
857,PV,RF,3.159779677990427,84.8241005268488,81.66432084885837,inf,True,True
858,PV,RF,3.157149814539629,83.08312397499908,79.92597416045945,inf,True,True
859,PV,RF,3.1543373080192003,81.2498377504865,78.09550044246731,inf,True,True
860,PV,RF,3.151383986681287,79.35592130401916,76.20453731733788,inf,True,True
861,PV,RF,3.1483263103967705,77.42799257608364,74.27966626568687,inf,True,True
862,PV,RF,3.145195237486198,75.48772248967676,72.34252725219056,inf,True,True
863,PV,RF,3.142017826077134,73.55306939977909,70.41105157370195,inf,True,True
864,PV,RF,3.138817749131346,71.638802810223,68.49998506109165,inf,True,True
865,PV,RF,3.135614738727207,69.75638954288497,66.62077480415776,inf,True,True
866,PV,RF,3.1324257191542237,67.91488712707663,64.7824614079224,inf,True,True
867,PV,RF,3.1292656715570075,66.12161446757085,62.99234879601384,inf,True,True
868,PV,RF,3.126146849673347,64.38185479938426,61.25570794971091,inf,True,True
869,PV,RF,3.123079416655569,62.69936879386433,59.57628937720876,inf,True,True
870,PV,RF,3.120072553536297,61.07711420568201,57.95704165214571,inf,True,True
871,PV,RF,3.117133658985056,59.516893694661526,56.39976003567647,inf,True,True
872,PV,RF,3.1142685111480928,58.01953536310125,54.90526685195316,inf,True,True
873,PV,RF,3.111482456862776,56.58558099287382,53.47409853601105,inf,True,True
874,PV,RF,3.108779794876876,55.21500358394085,52.106223789063975,inf,True,True
875,PV,RF,3.1061635169422,53.90712623662206,50.80096271967986,inf,True,True
876,PV,RF,3.103636410560153,52.66121275919521,49.55757634863505,inf,True,True
877,PV,RF,3.101200771801429,51.47633779561253,48.3751370238111,inf,True,True
878,PV,RF,3.0988578054647866,50.351117334220774,47.252259528755985,inf,True,True
879,PV,RF,3.0966085080979022,49.28415688257917,46.18754837448127,inf,True,True
880,PV,RF,3.094453771766633,48.27410286720318,45.17964909543655,inf,True,True
881,PV,RF,3.0923935489980425,47.319257567323824,44.226864018325784,inf,True,True
882,PV,RF,3.090427430689783,46.417862679758215,43.32743524906843,inf,True,True
883,PV,RF,3.0885551079698867,45.56831103723079,42.479755929260904,inf,True,True
884,PV,RF,3.086775431965052,44.76871844930959,41.68194301734454,inf,True,True
885,PV,RF,3.0850866426312944,44.01703729719858,40.93195065456728,inf,True,True
886,PV,RF,3.0834870750114174,43.311371893387076,40.22788481837566,inf,True,True
887,PV,RF,3.0819742549882196,42.6495753501279,39.56760109513968,inf,True,True
888,PV,RF,3.0805447598037867,42.02919617294247,38.948651413138684,inf,True,True
889,PV,RF,3.0791950020009002,41.447821685275365,38.368626683274464,inf,True,True
890,PV,RF,3.0779204847022785,40.902753800752464,37.82483331605019,inf,True,True
891,PV,RF,3.0767152853405,40.39079421605746,37.31407893071696,inf,True,True
892,PV,RF,3.075572738347679,39.908540647682166,36.832967909334485,inf,True,True
893,PV,RF,3.0744849576915687,39.45218535677133,36.377700399079764,inf,True,True
894,PV,RF,3.073442083249008,39.01720541602757,35.943763332778566,inf,True,True
895,PV,RF,3.072433204462466,38.59875662108874,35.526323416626276,inf,True,True
896,PV,RF,3.0714480644382807,38.192375857600744,35.120927793162465,inf,True,True
897,PV,RF,3.0704834018226936,37.796560877500106,34.726077475677414,inf,True,True
898,PV,RF,3.0695715935303345,37.424352280730304,34.35478068719997,inf,True,True
899,PV,RF,3.0688559722319444,37.13353087171745,34.0646748994855,inf,True,True
900,PV,RF,3.0995407655930003,50.6776474541235,47.578106688530504,inf,True,True
901,PV,RF,3.1158196521250003,58.82729753738032,55.71147788525532,inf,True,True
902,PV,RF,3.129894990808265,66.47627301098773,63.34637802017946,inf,True,True
903,PV,RF,3.141615835141821,73.31073226333345,70.16911642819163,inf,True,True
904,PV,RF,3.1511703452960975,79.22013643300305,76.06896608770695,inf,True,True
905,PV,RF,3.158786047297723,84.1632423745369,81.00445632723918,inf,True,True
906,PV,RF,3.164685142717674,88.14244212588815,84.97775698317048,inf,True,True
907,PV,RF,3.169078151808529,91.1949557196682,88.02587756785967,inf,True,True
908,PV,RF,3.1721599256444577,93.38344534037198,90.21128541472751,inf,True,True
909,PV,RF,3.1741061400731123,94.78605051105184,91.61194437097873,inf,True,True
910,PV,RF,3.1750748341115775,95.49019192133895,92.31511708722736,inf,True,True
911,PV,RF,3.1752088740624904,95.58794299969531,92.41273412563282,inf,True,True
912,PV,RF,3.174633464355191,95.16886174222182,91.99422827786663,inf,True,True
913,PV,RF,3.1734579075753135,94.31709420125704,91.14363629368172,inf,True,True
914,PV,RF,3.171781337638576,93.1124624445493,89.94068110691072,inf,True,True
915,PV,RF,3.1696891756573056,91.62573981652383,88.45605064086652,inf,True,True
916,PV,RF,3.167254333591699,89.9182077870221,86.7509534534304,inf,True,True
917,PV,RF,3.164543651874768,88.04541156893646,84.88086791706169,inf,True,True
918,PV,RF,3.1616140602864653,86.05405209759233,82.89243803730587,inf,True,True
919,PV,RF,3.158513419581075,83.98257377381206,80.824060354231,inf,True,True
920,PV,RF,3.1552852214010922,81.86445413966733,78.70916891826624,inf,True,True
921,PV,RF,3.151966850301913,79.72720631119326,76.57523946089134,inf,True,True
922,PV,RF,3.1485890152407854,77.5923370517273,74.44374803648651,inf,True,True
923,PV,RF,3.1451789119579647,75.47769451446763,72.33251560250966,inf,True,True
924,PV,RF,3.1417606838793537,73.39799091107433,70.25623022719498,inf,True,True
925,PV,RF,3.1383535295245064,71.3639142832093,68.22556075368479,inf,True,True
926,PV,RF,3.134973472540242,69.38349228615238,66.24851881361214,inf,True,True
927,PV,RF,3.131635903151701,67.46376659639228,64.33213069324057,inf,True,True
928,PV,RF,3.1283525054582024,65.6091561612341,62.480803655775894,inf,True,True
929,PV,RF,3.1251318048827077,63.82198979812942,60.69685799324672,inf,True,True
930,PV,RF,3.1219835561769775,62.10506306947262,58.98307951329564,inf,True,True
931,PV,RF,3.118914546924226,60.459375643468825,57.3404610965446,inf,True,True
932,PV,RF,3.115928814685117,58.88439994100978,55.76847112632466,inf,True,True
933,PV,RF,3.1130321144280417,57.3805103344923,54.267478220064255,inf,True,True
934,PV,RF,3.110228198176651,55.94703413120329,52.83680593302664,inf,True,True
935,PV,RF,3.107518711142509,54.5822850217917,51.47476631064919,inf,True,True
936,PV,RF,3.1049063392596796,53.28519253615753,50.18028619689785,inf,True,True
937,PV,RF,3.1023931056226086,52.0544354271871,48.95204232156449,inf,True,True
938,PV,RF,3.099979240217511,50.88792045356383,47.787941213346315,inf,True,True
939,PV,RF,3.097665201558443,49.7837929208337,46.686127719275255,inf,True,True
940,PV,RF,3.0954519193366163,48.740537076633444,45.645085157296826,inf,True,True
941,PV,RF,3.0933386927453324,47.75598452197717,44.662645829231835,inf,True,True
942,PV,RF,3.091324175913418,46.82780306964984,43.73647889373642,inf,True,True
943,PV,RF,3.0894084336439707,45.954436428436836,42.86502799479287,inf,True,True
944,PV,RF,3.087589933011754,45.13371285836234,42.04612292535058,inf,True,True
945,PV,RF,3.0858656062520184,44.362901952400506,41.277036346148485,inf,True,True
946,PV,RF,3.0842344992511292,43.64034551696813,40.556111017717,inf,True,True
947,PV,RF,3.0826938390661516,42.96368756308811,39.880993724021955,inf,True,True
948,PV,RF,3.081239019364918,42.329893681644045,39.24865466227913,inf,True,True
949,PV,RF,3.0798670285557472,41.73674788790473,38.65688085934898,inf,True,True
950,PV,RF,3.078573244016227,41.181445193396144,38.10287194937992,inf,True,True
951,PV,RF,3.0773509520925755,40.66040226158569,37.583051309493115,inf,True,True
952,PV,RF,3.0761937056365,40.170270154293405,37.09407644865691,inf,True,True
953,PV,RF,3.075093817877103,39.70728613590018,36.63219231802308,inf,True,True
954,PV,RF,3.0740410624594974,39.26673515968948,36.19269409722998,inf,True,True
955,PV,RF,3.0730246829523775,38.84380200219266,35.77077731924028,inf,True,True
956,PV,RF,3.0720366079896104,38.43489285273681,35.3628562447472,inf,True,True
957,PV,RF,3.0710852563540216,38.04326498115215,34.972179724798124,inf,True,True
958,PV,RF,3.07029157202948,37.71809948381044,34.64780791178096,inf,True,True
959,PV,RF,3.070507167993382,37.80628736052767,34.735780192534286,inf,True,True
960,PV,RF,3.1044713995535433,53.07100402245715,49.96653262290361,inf,True,True
961,PV,RF,3.1221957545079273,62.21986611426195,59.09767035975402,inf,True,True
962,PV,RF,3.137058355480576,70.6006895764909,67.46363122101032,inf,True,True
963,PV,RF,3.149259113818359,78.0126393305542,74.86338021673583,inf,True,True
964,PV,RF,3.1590729522083554,84.3536762101974,81.19460325798904,inf,True,True
965,PV,RF,3.166777694774817,89.58676574018168,86.41998804540685,inf,True,True
966,PV,RF,3.172635769065786,93.72489644259242,90.55226067352663,inf,True,True
967,PV,RF,3.1768898155625136,96.8204097802938,93.64351996473128,inf,True,True
968,PV,RF,3.1797602376654615,98.95368158387677,95.77392134621131,inf,True,True
969,PV,RF,3.181443690330139,100.22193550562174,97.0404918152916,inf,True,True
970,PV,RF,3.1821148275733884,100.73113000004558,97.5490151724722,inf,True,True
971,PV,RF,3.181928244998794,100.58936277033379,97.40743452533499,inf,True,True
972,PV,RF,3.1810189051083837,99.9007087066895,96.71968980158111,inf,True,True
973,PV,RF,3.179504617451374,98.76222191538419,95.58271729793282,inf,True,True
974,PV,RF,3.1774889929202255,97.2627065822064,94.08521758928617,inf,True,True
975,PV,RF,3.1750617707003643,95.48066933255221,92.30560756185184,inf,True,True
976,PV,RF,3.1723004470770606,93.48418006281902,90.31187961574196,inf,True,True
977,PV,RF,3.169273075042978,91.3322137669295,88.16294069188652,inf,True,True
978,PV,RF,3.1660383618318435,89.07446252906995,85.90842416723811,inf,True,True
979,PV,RF,3.1626463301363255,86.75189966459702,83.5892533344607,inf,True,True
980,PV,RF,3.159140698251227,84.3986883574117,81.23954765916048,inf,True,True
981,PV,RF,3.1555591111726895,82.0426569814097,78.88709787023701,inf,True,True
982,PV,RF,3.1519330441119386,79.70563838451308,76.55370534040114,inf,True,True
983,PV,RF,3.1482896657204162,77.40508740316533,74.25679773744491,inf,True,True
984,PV,RF,3.1446524486379848,75.15480260705606,72.01015015841807,inf,True,True
985,PV,RF,3.141040538865558,72.96485813276948,69.82381759390393,inf,True,True
986,PV,RF,3.137470047806011,70.84270189354416,67.70523184573815,inf,True,True
987,PV,RF,3.13395507867103,68.79399097134421,65.66003589267318,inf,True,True
988,PV,RF,3.1305067951304535,66.8222332487544,63.69172645362395,inf,True,True
989,PV,RF,3.127134138072891,64.9293899276809,61.80225578960801,inf,True,True
